item_id,name,sale_price,short_description,long_description,images,stock,upc
45714313,"Miabella 7-8mm White Button Cultured Freshwater Pearl and Diamond-Accent Sterling Silver Link Pendant, 18""",21.99,"This stunning Miabella white button cultured freshwater pearl and diamond-accent sterling silver link pendant is a lovely choice for a special date. Crafted in sterling silver, this graceful pendant features (7-8mm) white button cultured freshwater pearl and a round-cut, prong-set diamond (J-K, I3). This attractive pendant is hung on an 18-inch cable chain and is secured with a spring ring clasp.","This stunning Miabella white button cultured freshwater pearl and diamond-accent sterling silver link pendant is a lovely choice for a special date. Crafted in sterling silver, this graceful pendant features (7-8mm) white button cultured freshwater pearl and a round-cut, prong-set diamond (J-K, I3). This attractive pendant is hung on an 18-inch cable chain and is secured with a spring ring clasp.","['https://i5.walmartimages.com/asr/09a90ee1-59c8-4b66-baba-4fa9d28030ab_1.61e52aa0d03bf1700b78092fb0a7b9ef.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/687a5f14-199f-466d-b640-40459eaaa06e_1.7aac2fd477dda28b2ba85c1f1a276bdd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,750007702840
54735853,"Miabella 3-3/4 Carat T.G.W. White Topaz Rose Rhodium-Plated Sterling Silver Adjustable Tassel Bracelet, 5-10""",44.99,"Add a sophisticated and stylish glow to your wonderful outfit with this gorgeous Miabella adjustable tassel bracelet. Crafted in lustrous rose rhodium-plated sterling silver, this elegant bracelet features 46 round-shaped white topaz gemstones (2.5 x 2.5mm) on the tassel. This mesmerizing bracelet, with a high polish finish, is the owner's pride and others envy. The bracelet is comfortably secured with a bolo clasp.Miabella Jewelry: With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry.All Miabella purchases come with a jewelry polishing cloth.","Add a sophisticated and stylish glow to your wonderful outfit with this gorgeous Miabella adjustable tassel bracelet. Crafted in lustrous rose rhodium-plated sterling silver, this elegant bracelet features 46 round-shaped white topaz gemstones (2.5 x 2.5mm) on the tassel. This mesmerizing bracelet, with a high polish finish, is the owner's pride and others envy. The bracelet is comfortably secured with a bolo clasp.Miabella Jewelry: With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry.All Miabella purchases come with a jewelry polishing cloth.","['https://i5.walmartimages.com/asr/8af58bad-4896-445d-be15-005f6a01c27a_1.8e856f10ed886359e11e6f36cb85de85.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/a7268203-d85b-4d57-afe0-4cccbdaef36c_1.f2e0d7509f4cc32b642b03bca63f38e4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/2c91ff70-caf0-4bee-9310-e60404492108_1.eb10a31e4ee55dba683927a3eace13b0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/4454a10d-c52c-409f-8d73-94b4dffb8337_1.220f1f1dfc5bdf1b29ecc38a4ca123a1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/da117093-a275-4033-af14-d0265e0b5737_1.c83b6873507de4ae17e7cbd29a87a201.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,
39447922,Miabella 4/5 Carat T.G.W. Amethyst and Diamond-Accent Sterling Silver 3-Stone Ring,36.99,"Express your love and give your sweetheart this beautiful Miabella 4/5 Carat TGW Amethyst and Diamond Ring. It features a cushion checkerboard-cut amethyst gemstone in the center and one round-cut, prong-set diamond accent on each side. It is ideal for those born in February or those who simply like its alluring look. This sterling-silver 3-stone ring makes a wonderful gift for any occasion. It comes in a range of half and whole sizes.","Express your love and give your sweetheart this beautiful Miabella 4/5 Carat TGW Amethyst and Diamond Ring. It features a cushion checkerboard-cut amethyst gemstone in the center and one round-cut, prong-set diamond accent on each side. It is ideal for those born in February or those who simply like its alluring look. This sterling-silver 3-stone ring makes a wonderful gift for any occasion. It comes in a range of half and whole sizes.","['https://i5.walmartimages.com/asr/79e5c199-5dc1-49bd-83e1-7c1ac94b43ad_1.8e45af004ab5bd3ace264b96e37fd25d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/d0fd4e31-4985-44aa-80a1-294a6bba5635_1.2a7b632c9d9c5157111540bedd5e3a90.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/7e307df8-8d68-4aa6-8e78-068290f911c2_1.beb4eeeca8c3ea39cb22b247a4d4ab80.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/e56fbf01-e8bd-4265-8f33-1e6cf294b178_1.f2c1c89f3855743e344ab56dc63e3154.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/060ae89d-c46b-4a30-8ab7-8a7d57e44720_1.33b81990e566c9dd8b301ae6c01a150d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,750004679008
36220444,Miabella 8mm-8.5mm White Round Cultured Freshwater Pearl 10kt Yellow Gold Bypass Ring,168.99,"Crafted in lustrous yellow gold, this Miabella freshwater pearl bypass ring is an exquisite symbol of your enduring love. Featuring a white round freshwater pearl in the center, this fantastic ring is enhanced an ""S"" design along the sides of the highly polished band.","Crafted in lustrous yellow gold, this Miabella freshwater pearl bypass ring is an exquisite symbol of your enduring love. Featuring a white round freshwater pearl in the center, this fantastic ring is enhanced an ""S"" design along the sides of the highly polished band.","['https://i5.walmartimages.com/asr/63081f4b-ae98-4f72-8dad-389422fb8026_1.052b3cd20d653f902e98dbdfd7ed8c84.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/57a95c1f-bb4f-4b15-ad09-5da809bc20d6_1.47b21455f66f411cbdbc653a858b5283.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/cea0bc6f-a2fc-4d5d-82fc-3c93558bbe7c_1.c28cdff60d759d8802495d8400c9d383.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/d43e6aed-ebf7-4cc9-a502-67b962c22e6d_1.d550f6bb51704a6cf8050a67b700867c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/578155c4-6670-4d4c-b75f-8c6f74d5560e_1.2da2009632b30fcb9809cc44a265d939.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/75cef9bd-1452-4bed-b374-1c2c58162864_1.0939293dba9a44dc5badeb11d09428d3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,750002776846
619133905,Miabella 1/8 Carat T.W. Diamond Sterling Silver Infinity Ring,79.0,"This unique Miabella Diamond Infinity Ring will accentuate your look with an ultra-modern flair. Mounted in sterling silver, this exquisite ring showcases 22 round-cut, prong and pave-set shimmering diamonds (H-I, I3) in a swirling infinity pattern. Wear this statement ring to cocktail parties or everyday for a contemporary look. Enhanced with a milgrain finish, this diamond intertwining design is sure to attract compliments and turn heads.","This unique Miabella Diamond Infinity Ring will accentuate your look with an ultra-modern flair. Mounted in sterling silver, this exquisite ring showcases 22 round-cut, prong and pave-set shimmering diamonds (H-I, I3) in a swirling infinity pattern. Wear this statement ring to cocktail parties or everyday for a contemporary look. Enhanced with a milgrain finish, this diamond intertwining design is sure to attract compliments and turn heads.","['https://i5.walmartimages.com/asr/32a2f76d-c390-4739-a810-295ce8a52ef9_1.feb25142f26ea2f0a3285ad8366f733c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/709a696b-2098-4089-b8b6-3d2868e1a35a_1.d93307a83ac9faf968241d3c48b12676.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/62a65bf9-7eff-44ca-8648-ef7757d821e3_1.929a40d48bd9053fd4c076f1a5d10191.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/52b67953-f9b0-4d73-8374-8244e57b8652_1.770d994c83fa4470b04dd34f00b67e8d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/5859b4b8-64e5-420e-8cc4-cda19b221dcc_1.8869462f7bb13dc85fb336965eee9641.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/b6b7cf83-2f4d-42cf-8790-722f9c054a43_1.653dd6c8a3d5b8b44f6f2b199bec74cf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,
31960850,Miabella Diamond Accent 10kt White Gold Interlocking-Heart Ring,141.99,"This Miabella Diamond Accent Interlocking-Heart Ring is crafted in lustrous white gold. Featuring four open hearts linked together, the fashion ring twinkles with five round, pave-set diamonds (G-H, I2-I3).","This Miabella Diamond Accent Interlocking-Heart Ring is crafted in lustrous white gold. Featuring four open hearts linked together, the fashion ring twinkles with five round, pave-set diamonds (G-H, I2-I3).","['https://i5.walmartimages.com/asr/d2577649-e760-497c-90c5-e0b82ed9b91e_1.7dc859f8f135060af0ef5f14489f543b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/28ed5e5d-71f1-46ee-925e-24415cbcae6a_1.4c0f79db2d49a90a2f6677067e2f5405.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/a9116ba2-5664-41ed-b2a7-a5ffc907479e_1.f5c97cc66884b124dec49c8ad4ace5cd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,070935539050
36802176,"Miabella Diamond Accent 10kt White Gold Heart Pendant, 17""",144.99,"This marvelous Miabella White Gold Diamond Heart Pendant will lend an eye-catching touch of sparkle to her look. Crafted in lustrous white gold, the necklace features 21 round-cut, prong-set diamond accents. The white gold heart pendant is suspended from a 17"" rope chain that will nicely accentuate most necklines. It is secured with a spring ring clasp for secure wear. The neutral coloring of this piece will complement most ensembles. The 10kt white gold diamond pendant can dress up a casual jeans outfit or accompany elegant evening wear. It makes a gorgeous gift for birthdays, anniversaries and other special occasions.","This marvelous Miabella White Gold Diamond Heart Pendant will lend an eye-catching touch of sparkle to her look. Crafted in lustrous white gold, the necklace features 21 round-cut, prong-set diamond accents. The white gold heart pendant is suspended from a 17"" rope chain that will nicely accentuate most necklines. It is secured with a spring ring clasp for secure wear. The neutral coloring of this piece will complement most ensembles. The 10kt white gold diamond pendant can dress up a casual jeans outfit or accompany elegant evening wear. It makes a gorgeous gift for birthdays, anniversaries and other special occasions.","['https://i5.walmartimages.com/asr/68011d17-a459-44a5-823f-c822235ded6d_1.9895c89f00bd8743fe99b511b5572b13.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/c19389fa-db24-42a6-8e19-e5dc16c46f88_1.f8319cb9722ce290b71e5076187def1e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/3ea15f3a-0136-4c35-8030-99b1151ead86_1.7ebe4a43188d70de4c0b995b6825b584.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/06e6a8fb-7285-4653-9ef5-57295fee514f_1.9f60df75d983ee3dbad44541effe8804.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/abb41ba7-a11a-4ace-a637-963555604901_1.ebe3de10f205a20279cacbcd46f9975f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/db9ca37f-5cb6-456f-893a-acb5c8b4b751_1.c35d5faf7f8592fc199ee6e1acb16869.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,750002993960
46473111,"Miabella White Sapphire-Accent Sterling Silver Bar Women's Necklace, 17"" with 1"" Extender",52.99,"A beautiful gift to say ""I love you,"" this dazzling Miabella White Sapphire Bar Necklace will lend an eye-catching touch of sparkle to your look. Crafted in lustrous sterling silver, this fantastic necklace features a round-cut (2mm) white sapphire gemstone. This pretty necklace comes with a 17-inch chain with one-inch extender cable chain and is secured with a spring ring clasp.","A beautiful gift to say ""I love you,"" this dazzling Miabella White Sapphire Bar Necklace will lend an eye-catching touch of sparkle to your look. Crafted in lustrous sterling silver, this fantastic necklace features a round-cut (2mm) white sapphire gemstone. This pretty necklace comes with a 17-inch chain with one-inch extender cable chain and is secured with a spring ring clasp.","['https://i5.walmartimages.com/asr/004253a5-5cbf-4d87-bf54-b97a935865e4_1.0186ee52ec2cc6dc443e855468ae6206.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/0548c70c-761d-4b73-bff5-92ce95856713_1.aaf572b13a44cdd368f6168144a46d20.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/d2db0ca8-7942-4fea-be59-f360da305e91_1.9274ae878bb26b260b0d673bc333cbfa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/83401a39-f4bc-472d-937c-9bb52fea6d62_1.7e99beeb0d28811a2ddaecdd25fd90dd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/e495bb14-736b-40c8-ad19-c16d43d8363e_1.ef556296628b3231f8e191b46c269cd4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/1e399905-d9fd-4db0-a275-80fae9571f27_1.8f0da585d6281d8fc985b060cc9b7791.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,750004896436
740516846,Miabella 1/8 Carat T.W. Diamond 10k Yellow Gold Swirl Abstract Ring,398.99,"Turn heads with this fabulous Miabella Diamond Swirl Abstract Ring. Crafted in luminous yellow gold, this ring features 24 round-cut, pave-set luminous diamonds (G-H, I2-I3) clustered together at the center of the swirl design. This unique design is enhanced with a high-polish finish making this diamond ring a perfect addition to any jewelry collection. Miabella Jewelry: With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry. All Miabella purchases come with a jewelry polishing cloth.","Turn heads with this fabulous Miabella Diamond Swirl Abstract Ring. Crafted in luminous yellow gold, this ring features 24 round-cut, pave-set luminous diamonds (G-H, I2-I3) clustered together at the center of the swirl design. This unique design is enhanced with a high-polish finish making this diamond ring a perfect addition to any jewelry collection. Miabella Jewelry: With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry. All Miabella purchases come with a jewelry polishing cloth.","['https://i5.walmartimages.com/asr/67b16828-b4b1-4bd8-b6b5-e97ebd0c5210_1.ba6a29f267254853eb908732b9a080b8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/1a7e6e3f-9226-4e93-8ecd-706e10ca3ed2_1.0d2c02c37589b0ae6e1f63d5d54b9eda.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/2177a302-1bdd-42d8-b979-9b9b590090b9_1.019dfc7ed3312e43a3c040931d76b4fc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/6959da25-e4ce-43d0-bb79-c63c709995fc_1.a2d2eee4266df316a3f33fb4d62bd6bd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/52e33016-97e1-4eea-9791-0917d7af8b1a_1.7e99beeb0d28811a2ddaecdd25fd90dd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,
56069302,Miabella Diamond-Accent Sterling Silver Crossover Ring,78.99,"Complement your casual, business or formal wear with this exquisite Miabella Diamond-Accent Crossover Ring. Enhanced with a high-polish finish, this gorgeous ring showcases five round-cut, prong-set dazzling diamond accents (G-H, I2-I3) beautifully set along the crossover band. This beautifully designed ring is the perfect choice for someone you love. Crafted in lustrous sterling silver, this elegant diamond ring is sure to make a standout addition to any jewelry collection.Miabella Jewelry: With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry.All Miabella purchases come with a jewelry polishing cloth.","Complement your casual, business or formal wear with this exquisite Miabella Diamond-Accent Crossover Ring. Enhanced with a high-polish finish, this gorgeous ring showcases five round-cut, prong-set dazzling diamond accents (G-H, I2-I3) beautifully set along the crossover band. This beautifully designed ring is the perfect choice for someone you love. Crafted in lustrous sterling silver, this elegant diamond ring is sure to make a standout addition to any jewelry collection.Miabella Jewelry: With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry.All Miabella purchases come with a jewelry polishing cloth.","['https://i5.walmartimages.com/asr/d27843fe-cfd6-49bd-8233-44a026428052_1.b7787f17a08698faf52f16aa61322dee.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/740b27eb-d427-4ac3-899f-2b586ffe54b1_1.7e99beeb0d28811a2ddaecdd25fd90dd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/94ff4186-90c2-4e14-af8c-76fef8465027_1.a6bbf649f6d6265b2734dbf87598b382.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/d18a0f58-e679-4f60-9ac3-0c83b1484e71_1.daed00766d4cae84cd6b7dfccfb71cc9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/bb765b27-a54b-48e9-a55b-a8e02a5e6258_1.9983dfe55b34d61441e5f6c58ad82fb0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/aa8df1af-c9d0-4254-8ad9-fecd6c9dfb87_1.5146338e764de05a45ba803110ed96b0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/3d49083d-9d05-45f9-842d-9fe0f98c015c_1.543e62f36ff6ef56d459c7cc6e04e271.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,
48669802,"Miabella 1/8 Carat T.W. Diamond Sterling Silver Bar Necklace, 19""",127.99,"A lovely way to express your love and devotion, this Miabella Diamond Bar Necklace will lend an eye-catching touch of sparkle to her look. Crafted in lustrous sterling silver, the necklace features 25 round-cut, prong-set white diamonds (G-H, I2-I3). This 19-inch cable chain necklace is secured with a lobster clasp. The perfect piece of jewelry is special and stunning, accompanying you for life. With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry. Life is a symphony, celebrate it!","A lovely way to express your love and devotion, this Miabella Diamond Bar Necklace will lend an eye-catching touch of sparkle to her look. Crafted in lustrous sterling silver, the necklace features 25 round-cut, prong-set white diamonds (G-H, I2-I3). This 19-inch cable chain necklace is secured with a lobster clasp. The perfect piece of jewelry is special and stunning, accompanying you for life. With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry. Life is a symphony, celebrate it!","['https://i5.walmartimages.com/asr/549149d5-0a40-48ad-8fac-25e5bec4e46a_1.f9a77054befce3b5a327b6c7d3a70ea0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/16f00550-bfeb-4bfe-bc06-223058a11686_1.bdd1d0d30a5e61bbcbd255ea0bea50b6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/b4ae193c-8f15-48d1-8724-628247ce4162_1.2a83b533e5067bde7da5774bba755e7a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/a74f7783-7325-4dd4-8df6-1d1ad14349fb_1.c8734373c738b8a10f13aff4b7782460.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/0777f264-a6b2-4fb4-aa3b-00cf9228376c_1.b036ed0bb87c6d13eda8832a44d49d55.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,
48669794,"Miabella 7-8mm White Cultured Freshwater Pearl 10kt Yellow Gold Tin-Cup Necklace, 17""",74.99,"Impress your loved one with this pretty Miabella White Cultured Freshwater Pearl Tin-Cup Necklace. Crafted in lustrous yellow gold, this wonderful necklace features (7-8mm) white cultured freshwater grade AA pearls. This fantastic 17-inch rope chain necklace is secured with a spring ring clasp. The perfect piece of jewelry is special and stunning, accompanying you for life. With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry. Life is a symphony, celebrate it!","Impress your loved one with this pretty Miabella White Cultured Freshwater Pearl Tin-Cup Necklace. Crafted in lustrous yellow gold, this wonderful necklace features (7-8mm) white cultured freshwater grade AA pearls. This fantastic 17-inch rope chain necklace is secured with a spring ring clasp. The perfect piece of jewelry is special and stunning, accompanying you for life. With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry. Life is a symphony, celebrate it!","['https://i5.walmartimages.com/asr/55dddbda-2541-407d-aeaa-ca540fe40c14_1.cd0fa1206db70d851e33847b3e88182b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/70285db9-0d97-4b0a-afab-dff1f8331334_1.e4b1e4950422dd2e01df92ad544b0dbc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/c69b22a3-0107-4afa-9eb7-2eb2364fc91b_1.40b8c1a676f9d2d3afbb14b36b0321b0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/c24bb046-3668-4972-8507-71ec6eac87cc_1.11a33703e5f3e782f38c45e5d296cb54.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/5ad1631b-c8bd-4cca-82e1-cd7138082929_1.fd9dda5a9376a2ccd383f9913396f37a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,
31962197,Miabella 1/10 Carat T.W. Diamond 10kt White Gold Cluster Ring,257.99,"This Miabella Diamond Cluster Ring features a beveled square centerpiece adorned with eight icy round, pave-set diamonds (G-H, I1-I2). Accented with diamond illusion detailing, the fashion ring shimmers in lustrous white gold.","This Miabella Diamond Cluster Ring features a beveled square centerpiece adorned with eight icy round, pave-set diamonds (G-H, I1-I2). Accented with diamond illusion detailing, the fashion ring shimmers in lustrous white gold.","['https://i5.walmartimages.com/asr/373806cc-15df-40e7-83a6-69691ea6dbae_1.fc73a62318d0b80291a1dbf60ef26d6b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/2ed7f23f-03d6-40bc-b1c7-e4eb93746d99_1.8c3b32705c55f18b8f8e3e40cf07090b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/9c207f9c-3f9f-4f7f-a05a-53af1bb1591b_1.cd40699f6c15df56aaa9b2c6c9c28578.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/af14bb3d-6a02-4c4a-aab3-1fec1d933f03_1.30bbec60986ab558bbaf20b94a52a16f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,070936574050
36932106,Miabella 1/7 Carat T.W. Diamond 10kt White Gold Cocktail Ring,290.99,"This Miabella Diamond Fashion Ring will lend an eye-catching touch of sparkle to your look. Crafted in white gold, this ring features a total of 17 round-cut, prong and pave-set diamonds (G-H, I2-I3) in a stylish design.","This Miabella Diamond Fashion Ring will lend an eye-catching touch of sparkle to your look. Crafted in white gold, this ring features a total of 17 round-cut, prong and pave-set diamonds (G-H, I2-I3) in a stylish design.","['https://i5.walmartimages.com/asr/29f77222-cfc3-4bad-86c6-6b217588690b_1.6189aeacb215aa32db64954e39c63dcb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/91c9c383-99d7-4b47-876b-fb4687ea37c9_1.86583db512fc9af112e5381e2ebb4b13.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/b0e41c17-e1cf-44a2-b252-da984e9b1806_1.033c7fdeda4a22677eabb04ea2aeebb8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/7bf213e1-e025-40a1-8ba8-fccb8b5a1abc_1.d43b74803bcab6043113998106aaadaf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,750003127296
31962189,Miabella Diamond-Accent Sterling Silver Calla Lily Flower Ring,48.99,"Artfully crafted in lustrous sterling silver, this unique Miabella Diamond Accent Calla Lily Flower Ring features a striking 3-D design dotted with two twinkling round, prong-set diamonds (G-H, I1-I2).","Artfully crafted in lustrous sterling silver, this unique Miabella Diamond Accent Calla Lily Flower Ring features a striking 3-D design dotted with two twinkling round, prong-set diamonds (G-H, I1-I2).","['https://i5.walmartimages.com/asr/1d6017e6-52bb-4fcf-8d94-8ab1d33982f6_1.444c8ca51d40b9f852d290c9956e9082.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/a93b26af-325e-4431-ae3d-770004420d4e_1.1fc395a1c2b42c4fc12effdf80094590.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/8fc335a0-738f-4aef-9208-26765521b77d_1.ae7e150777e862f38137c4f49b0ff269.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/73144ec0-b652-41bb-bd53-3a9956276a2a_1.f24b93215c7ec46c94e7eefa055ecbf0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/35bc361c-4cd6-4183-b3ce-a1c7b45e15fc_1.ebe3de10f205a20279cacbcd46f9975f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",Available,070936680058
